2000
x y z px py pz
0.000000000e+00 0.000000000e+00 0.0 -4.271557890e-02 2.392410748e-02 2.604432327e-01
0.000000000e+00 0.000000000e+00 0.0 -2.434593904e-03 -3.427856646e-02 2.627674137e-01
0.000000000e+00 0.000000000e+00 0.0 1.607255709e-02 4.415336572e-02 2.608060856e-01
0.000000000e+00 0.000000000e+00 0.0 -1.391112976e-02 5.915629534e-02 2.579431609e-01
0.000000000e+00 0.000000000e+00 0.0 3.263371976e-03 6.497745701e-02 2.568948064e-01
0.000000000e+00 0.000000000e+00 0.0 -5.526569036e-02 3.551886734e-03 2.591539092e-01
0.000000000e+00 0.000000000e+00 0.0 -2.927277336e-02 -1.938677357e-02 2.626688387e-01
0.000000000e+00 0.000000000e+00 0.0 2.336917557e-02 -3.832080821e-02 2.611762975e-01
0.000000000e+00 0.000000000e+00 0.0 -3.930695112e-02 9.778185464e-03 2.618912212e-01
0.000000000e+00 0.000000000e+00 0.0 2.232549093e-02 -4.578598969e-03 2.640232375e-01
0.000000000e+00 0.000000000e+00 0.0 -4.706408588e-02 -3.980622054e-03 2.607619365e-01
0.000000000e+00 0.000000000e+00 0.0 -3.092597801e-02 -2.315188345e-02 2.621740552e-01
0.000000000e+00 0.000000000e+00 0.0 -3.586469603e-02 -7.425114030e-02 2.518494646e-01
0.000000000e+00 0.000000000e+00 0.0 2.459246319e-04 -1.191899714e-02 2.647367336e-01
0.000000000e+00 0.000000000e+00 0.0 1.835658965e-02 -7.918462703e-03 2.642498716e-01
0.000000000e+00 0.000000000e+00 0.0 -3.631608025e-02 -1.446826702e-02 2.621058424e-01
0.000000000e+00 0.000000000e+00 0.0 -6.138646328e-03 -4.982611838e-02 2.602063335e-01
0.000000000e+00 0.000000000e+00 0.0 5.462659915e-02 -1.116045719e-02 2.590734257e-01
0.000000000e+00 0.000000000e+00 0.0 -1.092117025e-02 -7.074488235e-03 2.646853617e-01
0.000000000e+00 0.000000000e+00 0.0 -2.762717935e-02 -4.007602767e-02 2.604962803e-01
0.000000000e+00 0.000000000e+00 0.0 1.326249757e-02 2.017867960e-02 2.639026110e-01
0.000000000e+00 0.000000000e+00 0.0 -7.700723900e-03 -3.106178492e-03 2.648748980e-01
0.000000000e+00 0.000000000e+00 0.0 -2.407243909e-02 2.770121955e-03 2.638948752e-01
0.000000000e+00 0.000000000e+00 0.0 -6.018765359e-02 1.143436672e-02 2.578262257e-01
0.000000000e+00 0.000000000e+00 0.0 2.801193323e-02 -1.043302464e-02 2.633137760e-01
0.000000000e+00 0.000000000e+00 0.0 -1.961568390e-02 -4.469545875e-03 2.642402490e-01
0.000000000e+00 0.000000000e+00 0.0 2.700948597e-05 1.647785835e-02 2.644922315e-01
0.000000000e+00 0.000000000e+00 0.0 -3.614762859e-02 2.408324263e-02 2.614211304e-01
0.000000000e+00 0.000000000e+00 0.0 4.396122759e-02 2.842301795e-02 2.597829933e-01
0.000000000e+00 0.000000000e+00 0.0 2.563189897e-02 -8.072130541e-03 2.636389719e-01
0.000000000e+00 0.000000000e+00 0.0 3.337732776e-02 2.445815002e-02 2.617544918e-01
0.000000000e+00 0.000000000e+00 0.0 -3.765806584e-03 3.726671183e-02 2.623445672e-01
0.000000000e+00 0.000000000e+00 0.0 1.581265907e-02 -4.902198617e-02 2.599508910e-01
0.000000000e+00 0.000000000e+00 0.0 3.042588216e-02 -1.555029050e-02 2.627929132e-01
0.000000000e+00 0.000000000e+00 0.0 3.493422971e-02 -2.469069081e-03 2.626807270e-01
0.000000000e+00 0.000000000e+00 0.0 1.075277041e-02 -1.525824198e-03 2.647823840e-01
0.000000000e+00 0.000000000e+00 0.0 -2.079519681e-03 5.875077990e-02 2.584021721e-01
0.000000000e+00 0.000000000e+00 0.0 -1.223767580e-02 3.877387080e-02 2.618673086e-01
0.000000000e+00 0.000000000e+00 0.0 -2.566311352e-02 -6.132887316e-03 2.636881745e-01
0.000000000e+00 0.000000000e+00 0.0 -3.299566407e-02 -5.371847800e-03 2.628879808e-01
0.000000000e+00 0.000000000e+00 0.0 1.217925029e-02 -4.865494765e-02 2.602153397e-01
0.000000000e+00 0.000000000e+00 0.0 -8.346947940e-03 -3.500620547e-02 2.625501002e-01
0.000000000e+00 0.000000000e+00 0.0 -6.567991091e-02 4.282778647e-02 2.531394696e-01
0.000000000e+00 0.000000000e+00 0.0 -5.212328037e-03 -5.916358918e-02 2.582637458e-01
0.000000000e+00 0.000000000e+00 0.0 3.620039872e-02 2.001866569e-02 2.617564617e-01
0.000000000e+00 0.000000000e+00 0.0 -9.429989394e-03 -2.545057877e-02 2.636114649e-01
0.000000000e+00 0.000000000e+00 0.0 -6.201335639e-02 -1.155818199e-02 2.573876709e-01
0.000000000e+00 0.000000000e+00 0.0 -4.282414521e-03 -4.744607855e-03 2.649279349e-01
0.000000000e+00 0.000000000e+00 0.0 2.620785473e-02 5.985956724e-02 2.568221985e-01
0.000000000e+00 0.000000000e+00 0.0 6.951150173e-03 1.047354176e-02 2.647067198e-01
0.000000000e+00 0.000000000e+00 0.0 -1.469684566e-02 1.628117030e-02 2.640957919e-01
0.000000000e+00 0.000000000e+00 0.0 6.143981338e-02 3.268834455e-02 2.557035051e-01
0.000000000e+00 0.000000000e+00 0.0 6.113207982e-02 -7.233314852e-02 2.475044353e-01
0.000000000e+00 0.000000000e+00 0.0 -3.297619752e-03 6.161258407e-02 2.577220911e-01
0.000000000e+00 0.000000000e+00 0.0 2.721735265e-02 -5.694405245e-02 2.573795867e-01
0.000000000e+00 0.000000000e+00 0.0 1.344115619e-02 -2.556090559e-02 2.634267194e-01
0.000000000e+00 0.000000000e+00 0.0 2.668557047e-02 2.262601880e-02 2.626853720e-01
0.000000000e+00 0.000000000e+00 0.0 4.857580743e-02 -4.194243270e-02 2.571164801e-01
0.000000000e+00 0.000000000e+00 0.0 2.738845138e-02 -5.912558157e-02 2.568690316e-01
0.000000000e+00 0.000000000e+00 0.0 2.988558384e-03 3.891415417e-02 2.621152765e-01
0.000000000e+00 0.000000000e+00 0.0 -2.241166408e-02 -1.152468152e-02 2.638040183e-01
0.000000000e+00 0.000000000e+00 0.0 -2.762132468e-02 3.126072033e-02 2.617011480e-01
0.000000000e+00 0.000000000e+00 0.0 -8.781795400e-04 1.608586995e-02 2.645149044e-01
0.000000000e+00 0.000000000e+00 0.0 3.944094200e-02 -7.198521341e-03 2.619546801e-01
0.000000000e+00 0.000000000e+00 0.0 1.010772984e-02 5.645989541e-02 2.587233563e-01
0.000000000e+00 0.000000000e+00 0.0 1.826643954e-03 -9.393612862e-03 2.648321817e-01
0.000000000e+00 0.000000000e+00 0.0 8.572298765e-03 6.678597123e-02 2.563080389e-01
0.000000000e+00 0.000000000e+00 0.0 1.222896783e-03 -3.100163398e-02 2.631825683e-01
0.000000000e+00 0.000000000e+00 0.0 1.864569900e-02 -3.443507620e-02 2.620958308e-01
0.000000000e+00 0.000000000e+00 0.0 -3.812803186e-02 -2.366662577e-02 2.611777270e-01
0.000000000e+00 0.000000000e+00 0.0 -6.588392390e-02 7.495036248e-03 2.565751236e-01
0.000000000e+00 0.000000000e+00 0.0 -1.446548967e-02 -3.895761089e-02 2.617264129e-01
0.000000000e+00 0.000000000e+00 0.0 -3.899043373e-02 -2.404503139e-02 2.610157919e-01
0.000000000e+00 0.000000000e+00 0.0 5.357161274e-02 4.754339268e-02 2.551418609e-01
0.000000000e+00 0.000000000e+00 0.0 -5.457007729e-03 6.139915669e-03 2.648776766e-01
0.000000000e+00 0.000000000e+00 0.0 -8.611079149e-03 3.921723942e-02 2.619456404e-01
0.000000000e+00 0.000000000e+00 0.0 -5.190521306e-02 1.236115972e-02 2.595779491e-01
0.000000000e+00 0.000000000e+00 0.0 9.683377446e-03 -2.016017110e-02 2.640595781e-01
0.000000000e+00 0.000000000e+00 0.0 -2.130849354e-02 -2.622343329e-02 2.628420452e-01
0.000000000e+00 0.000000000e+00 0.0 3.823196621e-02 6.355433388e-03 2.621556528e-01
0.000000000e+00 0.000000000e+00 0.0 2.880760153e-02 2.475233359e-03 2.634229610e-01
0.000000000e+00 0.000000000e+00 0.0 -2.653551096e-02 -1.774170279e-02 2.630755779e-01
0.000000000e+00 0.000000000e+00 0.0 1.409272930e-02 -1.906048731e-02 2.639427094e-01
0.000000000e+00 0.000000000e+00 0.0 -8.704905505e-02 4.640390620e-02 2.459609737e-01
0.000000000e+00 0.000000000e+00 0.0 -2.289876120e-02 3.553450263e-02 2.616115573e-01
0.000000000e+00 0.000000000e+00 0.0 4.234804733e-02 1.037983042e-02 2.613935024e-01
0.000000000e+00 0.000000000e+00 0.0 2.705550587e-02 -1.142127777e-02 2.633727683e-01
0.000000000e+00 0.000000000e+00 0.0 6.030342105e-03 -1.421739981e-02 2.645546476e-01
0.000000000e+00 0.000000000e+00 0.0 -9.765208922e-04 6.690206592e-02 2.564192291e-01
0.000000000e+00 0.000000000e+00 0.0 -4.795487261e-02 -1.993992942e-02 2.598661010e-01
0.000000000e+00 0.000000000e+00 0.0 -4.423905968e-02 7.521272596e-02 2.502271219e-01
0.000000000e+00 0.000000000e+00 0.0 7.665996841e-03 -2.235932641e-02 2.639487717e-01
0.000000000e+00 0.000000000e+00 0.0 5.814913790e-02 -4.884031550e-02 2.538916352e-01
0.000000000e+00 0.000000000e+00 0.0 -6.977979575e-02 6.498021841e-02 2.472569764e-01
0.000000000e+00 0.000000000e+00 0.0 2.157782709e-02 -3.690367008e-03 2.640992988e-01
0.000000000e+00 0.000000000e+00 0.0 2.025513643e-02 5.148980596e-02 2.591644080e-01
0.000000000e+00 0.000000000e+00 0.0 3.245361614e-02 1.516317757e-02 2.625728507e-01
0.000000000e+00 0.000000000e+00 0.0 -2.974299850e-02 -8.049490934e-03 2.632075622e-01
0.000000000e+00 0.000000000e+00 0.0 -1.804662032e-02 3.224265160e-02 2.624164476e-01
0.000000000e+00 0.000000000e+00 0.0 1.572721172e-03 -9.897234194e-03 2.648154685e-01
0.000000000e+00 0.000000000e+00 0.0 -3.503239471e-02 1.493434034e-02 2.622543763e-01
0.000000000e+00 0.000000000e+00 0.0 -4.181272539e-02 -4.658082018e-03 2.616441464e-01
0.000000000e+00 0.000000000e+00 0.0 -2.948600715e-02 -5.856644469e-02 2.567648886e-01
0.000000000e+00 0.000000000e+00 0.0 -2.438977357e-03 1.365655445e-02 2.646416652e-01
0.000000000e+00 0.000000000e+00 0.0 1.284099021e-02 -1.813800051e-02 2.640715490e-01
0.000000000e+00 0.000000000e+00 0.0 -8.471210555e-04 -4.901788076e-03 2.649583287e-01
0.000000000e+00 0.000000000e+00 0.0 2.657751980e-03 1.414455604e-02 2.646139243e-01
0.000000000e+00 0.000000000e+00 0.0 -2.308493348e-02 -4.772715768e-02 2.596475791e-01
0.000000000e+00 0.000000000e+00 0.0 -2.466523203e-02 1.841593987e-02 2.632112090e-01
0.000000000e+00 0.000000000e+00 0.0 3.809804937e-02 1.962288695e-02 2.615170014e-01
0.000000000e+00 0.000000000e+00 0.0 -1.832310371e-03 6.407315749e-02 2.571360227e-01
0.000000000e+00 0.000000000e+00 0.0 -2.823133419e-03 2.801638280e-02 2.635047880e-01
0.000000000e+00 0.000000000e+00 0.0 3.197885895e-02 1.154679354e-02 2.628149258e-01
0.000000000e+00 0.000000000e+00 0.0 4.198081517e-02 -2.197264608e-02 2.607344915e-01
0.000000000e+00 0.000000000e+00 0.0 4.326018960e-02 -9.018473932e-04 2.614486637e-01
0.000000000e+00 0.000000000e+00 0.0 1.373581398e-02 -4.769419845e-02 2.603156774e-01
0.000000000e+00 0.000000000e+00 0.0 -1.731380496e-03 1.370248083e-02 2.646448666e-01
0.000000000e+00 0.000000000e+00 0.0 9.956578587e-03 -7.081845068e-03 2.647232046e-01
0.000000000e+00 0.000000000e+00 0.0 6.168316184e-03 -1.279647394e-02 2.646240034e-01
0.000000000e+00 0.000000000e+00 0.0 4.736875228e-02 1.754192075e-04 2.607370929e-01
0.000000000e+00 0.000000000e+00 0.0 1.003756998e-02 1.512524964e-02 2.643825544e-01
0.000000000e+00 0.000000000e+00 0.0 2.190688801e-02 8.489565375e-03 2.639615059e-01
0.000000000e+00 0.000000000e+00 0.0 -9.494649996e-04 -4.048691938e-02 2.618922850e-01
0.000000000e+00 0.000000000e+00 0.0 4.586583938e-02 4.364332942e-02 2.573310040e-01
0.000000000e+00 0.000000000e+00 0.0 -6.832916897e-02 5.261836231e-04 2.560439588e-01
0.000000000e+00 0.000000000e+00 0.0 1.308181544e-02 1.084198352e-02 2.644597863e-01
0.000000000e+00 0.000000000e+00 0.0 2.589909351e-02 -4.032515817e-04 2.637361094e-01
0.000000000e+00 0.000000000e+00 0.0 -3.919466842e-02 -3.217876037e-02 2.601076054e-01
0.000000000e+00 0.000000000e+00 0.0 7.131142133e-02 8.067118201e-03 2.551024576e-01
0.000000000e+00 0.000000000e+00 0.0 -5.168588929e-03 -1.409915276e-02 2.645792143e-01
0.000000000e+00 0.000000000e+00 0.0 -5.516218999e-03 -2.961768480e-02 2.632869635e-01
0.000000000e+00 0.000000000e+00 0.0 -3.682353267e-02 3.460997749e-03 2.624113374e-01
0.000000000e+00 0.000000000e+00 0.0 2.991944170e-02 2.480744768e-02 2.621394259e-01
0.000000000e+00 0.000000000e+00 0.0 7.707728948e-03 1.999311159e-02 2.641373269e-01
0.000000000e+00 0.000000000e+00 0.0 -2.031599442e-02 5.747042534e-03 2.641626259e-01
0.000000000e+00 0.000000000e+00 0.0 7.765416011e-03 -2.167910595e-02 2.640026056e-01
0.000000000e+00 0.000000000e+00 0.0 2.352208892e-02 -1.192484821e-02 2.636895341e-01
0.000000000e+00 0.000000000e+00 0.0 4.133668791e-02 -5.355564854e-03 2.617064333e-01
0.000000000e+00 0.000000000e+00 0.0 7.313850265e-03 -4.867858595e-02 2.603930950e-01
0.000000000e+00 0.000000000e+00 0.0 -3.281656557e-02 2.638101805e-02 2.616386362e-01
0.000000000e+00 0.000000000e+00 0.0 -1.912482248e-02 2.228350957e-03 2.643046286e-01
0.000000000e+00 0.000000000e+00 0.0 -7.490549206e-02 -4.205296552e-02 2.506957846e-01
0.000000000e+00 0.000000000e+00 0.0 -2.467224171e-02 4.911719226e-02 2.592420548e-01
0.000000000e+00 0.000000000e+00 0.0 2.453402778e-02 6.292482953e-02 2.562541870e-01
0.000000000e+00 0.000000000e+00 0.0 1.579022805e-02 -4.423564707e-02 2.608093888e-01
0.000000000e+00 0.000000000e+00 0.0 -3.714776180e-03 -6.896936267e-03 2.648892104e-01
0.000000000e+00 0.000000000e+00 0.0 -1.167957794e-02 -2.920028835e-02 2.631322703e-01
0.000000000e+00 0.000000000e+00 0.0 5.323332064e-02 2.468015529e-02 2.584274842e-01
0.000000000e+00 0.000000000e+00 0.0 9.562978237e-03 -4.697501569e-02 2.606329956e-01
0.000000000e+00 0.000000000e+00 0.0 3.106300936e-02 1.570396497e-02 2.627092233e-01
0.000000000e+00 0.000000000e+00 0.0 1.357830908e-02 1.213099487e-02 2.643787615e-01
0.000000000e+00 0.000000000e+00 0.0 -2.275627852e-02 3.636773098e-02 2.615094664e-01
0.000000000e+00 0.000000000e+00 0.0 5.103975840e-02 -6.248505549e-02 2.524246857e-01
0.000000000e+00 0.000000000e+00 0.0 -4.189901435e-02 -2.666043967e-02 2.603101124e-01
0.000000000e+00 0.000000000e+00 0.0 -4.070128319e-02 -7.942602333e-03 2.617402943e-01
0.000000000e+00 0.000000000e+00 0.0 -1.465806978e-02 3.131985109e-02 2.627391653e-01
0.000000000e+00 0.000000000e+00 0.0 -2.502420628e-02 2.014424510e-03 2.638131768e-01
0.000000000e+00 0.000000000e+00 0.0 -1.907414149e-02 2.431368404e-02 2.631970421e-01
0.000000000e+00 0.000000000e+00 0.0 -2.057581036e-02 1.438600593e-02 2.638130776e-01
0.000000000e+00 0.000000000e+00 0.0 3.348694529e-02 -3.113555407e-02 2.610303868e-01
0.000000000e+00 0.000000000e+00 0.0 1.866660867e-03 -5.017938957e-03 2.649509331e-01
0.000000000e+00 0.000000000e+00 0.0 1.209239157e-02 -1.459574176e-02 2.643263124e-01
0.000000000e+00 0.000000000e+00 0.0 -5.352581047e-02 -1.156848527e-02 2.592852075e-01
0.000000000e+00 0.000000000e+00 0.0 -2.879138444e-02 -3.193617033e-02 2.614934001e-01
0.000000000e+00 0.000000000e+00 0.0 3.684260930e-02 2.427904529e-02 2.613059723e-01
0.000000000e+00 0.000000000e+00 0.0 -4.094993084e-02 9.061931622e-03 2.616651403e-01
0.000000000e+00 0.000000000e+00 0.0 3.896440562e-02 -6.348082860e-02 2.543218838e-01
0.000000000e+00 0.000000000e+00 0.0 -3.505290075e-02 2.359070241e-02 2.616150492e-01
0.000000000e+00 0.000000000e+00 0.0 1.026992582e-02 -2.039536583e-02 2.640193530e-01
0.000000000e+00 0.000000000e+00 0.0 -2.844777938e-02 -5.049427076e-02 2.585898558e-01
0.000000000e+00 0.000000000e+00 0.0 6.695580904e-03 3.956781341e-02 2.619488851e-01
0.000000000e+00 0.000000000e+00 0.0 -3.078242459e-02 -1.996872405e-03 2.632035636e-01
0.000000000e+00 0.000000000e+00 0.0 -8.828062507e-03 1.073148546e-02 2.646404383e-01
0.000000000e+00 0.000000000e+00 0.0 5.629111292e-02 -5.840636801e-03 2.588915963e-01
0.000000000e+00 0.000000000e+00 0.0 -1.291230585e-02 -2.599507677e-03 2.646774943e-01
0.000000000e+00 0.000000000e+00 0.0 6.610997994e-02 -5.932234807e-02 2.496757710e-01
0.000000000e+00 0.000000000e+00 0.0 -1.571136444e-02 2.427412730e-02 2.634228176e-01
0.000000000e+00 0.000000000e+00 0.0 -3.984723329e-02 -2.603875836e-02 2.606949216e-01
0.000000000e+00 0.000000000e+00 0.0 2.585471208e-03 -8.500809776e-04 2.649910447e-01
0.000000000e+00 0.000000000e+00 0.0 -1.406830801e-02 -4.236910979e-03 2.645974156e-01
0.000000000e+00 0.000000000e+00 0.0 5.852855574e-02 -3.326248762e-02 2.563116777e-01
0.000000000e+00 0.000000000e+00 0.0 2.907964475e-02 -4.327655954e-02 2.598252773e-01
0.000000000e+00 0.000000000e+00 0.0 4.021198504e-02 -6.512371172e-03 2.618553920e-01
0.000000000e+00 0.000000000e+00 0.0 2.142179764e-02 4.142729776e-02 2.608688304e-01
0.000000000e+00 0.000000000e+00 0.0 8.075364529e-02 -2.258318704e-02 2.513891595e-01
0.000000000e+00 0.000000000e+00 0.0 2.712779327e-02 -2.173649696e-02 2.627151853e-01
0.000000000e+00 0.000000000e+00 0.0 1.826149690e-02 1.840034385e-03 2.643686688e-01
0.000000000e+00 0.000000000e+00 0.0 -2.831964147e-02 -2.096334856e-02 2.626522358e-01
0.000000000e+00 0.000000000e+00 0.0 -3.070474607e-02 4.260949803e-02 2.597485521e-01
0.000000000e+00 0.000000000e+00 0.0 6.335828995e-03 1.441906593e-02 2.645365927e-01
0.000000000e+00 0.000000000e+00 0.0 3.250539129e-02 7.979059365e-02 2.506083035e-01
0.000000000e+00 0.000000000e+00 0.0 3.807027014e-02 6.174735960e-03 2.621835011e-01
0.000000000e+00 0.000000000e+00 0.0 -3.108315290e-02 7.147172848e-02 2.532849990e-01
0.000000000e+00 0.000000000e+00 0.0 1.820612612e-02 -2.103964858e-02 2.635403787e-01
0.000000000e+00 0.000000000e+00 0.0 6.656582721e-03 6.827024651e-03 2.648334244e-01
0.000000000e+00 0.000000000e+00 0.0 -3.776280211e-02 -3.640063399e-02 2.597626334e-01
0.000000000e+00 0.000000000e+00 0.0 1.756999894e-02 -1.398246955e-02 2.640519774e-01
0.000000000e+00 0.000000000e+00 0.0 -7.495787400e-02 -1.099538520e-02 2.539450328e-01
0.000000000e+00 0.000000000e+00 0.0 9.034578393e-03 2.016759983e-02 2.640820050e-01
0.000000000e+00 0.000000000e+00 0.0 7.997480001e-02 4.317635355e-02 2.489327116e-01
0.000000000e+00 0.000000000e+00 0.0 -3.480941411e-02 -9.307108551e-03 2.625439839e-01
0.000000000e+00 0.000000000e+00 0.0 6.348907818e-04 -4.901624027e-02 2.604316919e-01
0.000000000e+00 0.000000000e+00 0.0 -6.336555818e-02 -4.018084972e-04 2.573175191e-01
0.000000000e+00 0.000000000e+00 0.0 -2.587898671e-02 -6.130051172e-03 2.636671416e-01
0.000000000e+00 0.000000000e+00 0.0 2.587411520e-02 -1.684237485e-02 2.632005426e-01
0.000000000e+00 0.000000000e+00 0.0 -3.537783729e-02 2.877000977e-02 2.610524013e-01
0.000000000e+00 0.000000000e+00 0.0 -1.167826575e-03 3.827882024e-02 2.622232430e-01
0.000000000e+00 0.000000000e+00 0.0 -1.217384095e-02 -2.368538244e-02 2.636635381e-01
0.000000000e+00 0.000000000e+00 0.0 -1.296782372e-02 -2.400514332e-02 2.635967559e-01
0.000000000e+00 0.000000000e+00 0.0 6.227333528e-03 -8.400493746e-02 2.512609239e-01
0.000000000e+00 0.000000000e+00 0.0 1.660153135e-02 -2.117410468e-02 2.636355581e-01
0.000000000e+00 0.000000000e+00 0.0 4.160981401e-02 2.844711371e-02 2.601673426e-01
0.000000000e+00 0.000000000e+00 0.0 2.833720029e-02 -3.072498981e-02 2.616880569e-01
0.000000000e+00 0.000000000e+00 0.0 -1.927508706e-02 3.122912719e-02 2.624516597e-01
0.000000000e+00 0.000000000e+00 0.0 4.775023147e-02 2.313988795e-02 2.596384449e-01
0.000000000e+00 0.000000000e+00 0.0 4.230990394e-02 2.142167779e-02 2.607271463e-01
0.000000000e+00 0.000000000e+00 0.0 -5.245633183e-02 2.191952987e-02 2.588349446e-01
0.000000000e+00 0.000000000e+00 0.0 2.283188313e-02 -1.909600575e-03 2.640127262e-01
0.000000000e+00 0.000000000e+00 0.0 2.802633112e-02 3.540661244e-02 2.611293887e-01
0.000000000e+00 0.000000000e+00 0.0 3.271302173e-02 3.666603748e-02 2.604095255e-01
