10000
x y z px py pz
-2.704122074393e-03 -5.977245430705e-03 0.0 5.874033705547e-04 -6.759199618142e-04 2.650035078134e-01
4.360817641224e-03 -3.083153754355e-03 0.0 3.694633911855e-06 6.253935440722e-04 2.650042828581e-01
3.288243270015e-03 4.304462943616e-03 0.0 9.769740304583e-05 -5.984042830444e-05 2.650049960628e-01
-5.303971058045e-03 5.196003781364e-03 0.0 2.502797566375e-05 -1.226260586768e-04 2.650049912744e-01
8.380401043046e-03 9.465515085947e-04 0.0 3.698713107223e-04 -1.034543384579e-03 2.650027433426e-01
-2.309721516444e-04 -1.950282573922e-03 0.0 -1.109217787783e-03 1.067329276039e-04 2.650026779259e-01
7.753629149510e-03 -1.932894656259e-03 0.0 7.186109781014e-04 -5.293601804957e-05 2.650040412144e-01
5.634024670598e-03 -4.287753172570e-03 0.0 -8.857556960381e-04 8.783810317770e-05 2.650035259864e-01
1.608033674646e-03 -9.073178709781e-04 0.0 -1.770798712561e-04 1.917669603214e-04 2.650048922795e-01
-1.552415779724e-03 -6.094599471094e-05 0.0 -1.374438402293e-05 -7.169906026883e-04 2.650040505341e-01
1.364706988896e-02 8.308486220585e-05 0.0 3.413376884257e-04 -1.920706736372e-04 2.650047313942e-01
-7.918009687380e-03 -3.576262371213e-03 0.0 5.035151750988e-04 -3.011450345530e-04 2.650043713753e-01
-8.487835302801e-03 -2.486140247871e-03 0.0 4.911007848432e-04 1.351999330315e-05 2.650045654345e-01
1.132368041276e-02 4.434195171095e-03 0.0 3.544823187579e-04 -4.556155176429e-04 2.650043920781e-01
1.044678681000e-02 3.771641246253e-03 0.0 6.800734970668e-04 1.050754563907e-04 2.650041273699e-01
2.682027611048e-04 1.321801295447e-03 0.0 -6.921689846078e-05 -1.127105290829e-04 2.650049878196e-01
1.011601492316e-03 -4.482167785637e-03 0.0 -2.425900939347e-04 1.148723206538e-03 2.650024200813e-01
-1.414038189991e-02 -2.390666057718e-03 0.0 3.391528602004e-04 1.213360441002e-05 2.650048035263e-01
3.192855271162e-03 -2.245729902792e-03 0.0 -6.812330292043e-04 4.575372332295e-05 2.650041412734e-01
9.270306426178e-04 -3.953294727180e-03 0.0 -8.906102921192e-04 -6.414874271492e-04 2.650027478557e-01
-3.437299227665e-03 4.361257757274e-03 0.0 7.643108479924e-04 1.014001828659e-03 2.650019786589e-01
5.526561108413e-03 2.061484346472e-03 0.0 7.383975779629e-04 -1.210963363320e-03 2.650012252814e-01
-2.970052342914e-03 1.494124433508e-04 0.0 8.040411973000e-05 3.213286448539e-04 2.650048138185e-01
9.099874766898e-03 3.016404170730e-03 0.0 9.837511528405e-05 -2.538231774560e-04 2.650048810117e-01
9.410343578600e-03 -6.091241451133e-03 0.0 3.533608885477e-04 -1.595216485626e-03 2.649999839327e-01
-5.545105546061e-03 8.992496601710e-04 0.0 -1.386083022555e-05 -4.246022080440e-05 2.650050170636e-01
-2.309164698635e-03 -4.323570872727e-04 0.0 -2.420500061577e-04 -3.813980763403e-04 2.650046358296e-01
1.160553781721e-02 -2.366124823677e-03 0.0 -8.570811350375e-04 -6.508489158217e-05 2.650036268427e-01
-2.944402649771e-03 -4.961598283050e-03 0.0 -4.885082620001e-04 7.503377011712e-04 2.650035083106e-01
-3.449780527599e-03 -3.563524108821e-03 0.0 2.113102271366e-04 -5.780179290583e-04 2.650043062049e-01
1.486192509596e-02 -6.448838814390e-05 0.0 1.492367917704e-03 4.871428713063e-04 2.650003709313e-01
7.833116030338e-03 4.435457288456e-03 0.0 8.905955325827e-04 -4.046275700597e-04 2.650032154145e-01
1.650837892834e-02 -4.940174951618e-03 0.0 -8.345514848002e-04 1.334361065613e-04 2.650036731491e-01
-7.988237984405e-03 -3.096180484851e-03 0.0 5.365805108370e-04 2.798891192806e-04 2.650043297898e-01
4.965874586885e-03 3.179242031332e-03 0.0 8.428345357507e-04 -1.883112626143e-04 2.650036136220e-01
-4.981649936160e-03 -2.235721298498e-03 0.0 9.375150335174e-04 -4.331771896749e-04 2.650030084489e-01
-1.614352137344e-02 5.426136554905e-03 0.0 2.327103655635e-04 -1.797602142959e-04 2.650048576839e-01
-8.038944657485e-03 -4.350052264550e-03 0.0 -8.336352196051e-05 3.841142120958e-04 2.650047293365e-01
-9.122579249425e-03 -2.511087138273e-03 0.0 1.690711562252e-04 -4.834054650810e-04 2.650045259953e-01
-2.345107227411e-04 -3.333258058232e-03 0.0 -2.488539085395e-04 8.739694499897e-05 2.650048895726e-01
-9.403738841916e-03 1.085074093388e-03 0.0 -7.123277821944e-04 3.417910189897e-04 2.650038430512e-01
8.909605478314e-03 1.224155081819e-03 0.0 -6.686353667749e-04 -4.649988363154e-04 2.650037693444e-01
1.950338756888e-03 2.728042853066e-03 0.0 3.894412077188e-04 4.802940076468e-04 2.650042994314e-01
5.483250801740e-03 -2.931871372738e-03 0.0 3.123616439447e-06 -6.587590307667e-04 2.650042020246e-01
-1.353282791177e-03 -1.894123061320e-03 0.0 2.533904636330e-04 -9.279413646367e-04 2.650032750401e-01
-5.947583989279e-03 4.728830121895e-03 0.0 4.649876018300e-04 3.019604039990e-04 2.650044408502e-01
1.111168181782e-03 3.034061895537e-03 0.0 -3.704894277108e-06 -3.349043612476e-04 2.650048091813e-01
-5.330615484406e-03 1.069226327670e-03 0.0 -2.050738323618e-04 -5.338720430972e-04 2.650044037167e-01
9.710833586296e-03 9.960907500038e-04 0.0 -5.344625056874e-04 -4.769579776276e-04 2.650040526573e-01
-3.589477345666e-02 -1.654462189985e-03 0.0 -1.809223186767e-04 7.772302250518e-04 2.650038193011e-01
-1.400068135079e-02 -2.526002408631e-04 0.0 -6.374716138071e-04 -3.092089847775e-04 2.650040737114e-01
1.348702008993e-02 6.262517636214e-04 0.0 5.540002491911e-04 -3.576136863111e-04 2.650042004574e-01
2.019078889461e-02 4.594511527063e-03 0.0 -1.171113689918e-04 -4.617658219925e-04 2.650045926416e-01
-4.698046988526e-04 -6.179293744172e-04 0.0 -5.188601615294e-04 -2.643372911892e-04 2.650043810465e-01
1.104874804493e-02 3.167899789682e-03 0.0 -3.911413605665e-04 -5.376720850435e-04 2.650041867236e-01
4.634544963997e-03 -8.391259030294e-06 0.0 -3.684379220233e-04 -5.044747858330e-04 2.650042845363e-01
1.393801462160e-02 -6.661739316441e-03 0.0 4.122777535409e-04 7.134583268675e-04 2.650037397249e-01
7.073247706662e-03 -1.064511143145e-03 0.0 5.539858770101e-04 2.047293301205e-04 2.650043626989e-01
7.171432864030e-04 -2.618689551378e-03 0.0 -4.542328289843e-04 -1.781513603114e-04 2.650045716559e-01
-5.124689015017e-03 1.142511389510e-03 0.0 -4.224541785001e-04 -6.751170050127e-04 2.650038241486e-01
-2.274940300224e-02 -2.483083677635e-03 0.0 -8.637188231246e-04 -8.043658119494e-04 2.650023925351e-01
-7.852146904358e-04 -2.645619926193e-03 0.0 -2.767227743112e-04 4.538964227686e-04 2.650044876345e-01
-2.598798502424e-04 5.438118839812e-03 0.0 2.164526570603e-04 -6.437679720582e-04 2.650041504863e-01
-2.730591950577e-03 -4.445754396914e-04 0.0 5.510091114796e-04 4.764546175746e-04 2.650040196749e-01
3.666584126764e-03 -3.102613748061e-03 0.0 4.227909515947e-04 -5.890087820413e-04 2.650040289889e-01
-1.099951291277e-02 -7.652232126367e-04 0.0 6.665550435564e-04 -1.737058803734e-04 2.650041256180e-01
2.211157325432e-03 -1.918369008964e-03 0.0 -7.405639060455e-05 4.317759405139e-04 2.650046587309e-01
7.135978966582e-03 1.215903952940e-03 0.0 -2.813800660374e-04 -3.637257732294e-04 2.650046218327e-01
-1.103718220278e-02 -3.511503347758e-03 0.0 3.594962958533e-04 6.171133965706e-04 2.650040584545e-01
8.479104362929e-03 5.902267660495e-03 0.0 1.542790404171e-04 3.774009180561e-04 2.650047071854e-01
-9.279379233448e-03 -1.152276557729e-05 0.0 -9.386406458507e-04 -7.793477395169e-04 2.650022125091e-01
-9.397394491615e-03 -1.733729335867e-03 0.0 -1.625401629494e-03 5.850905147291e-05 2.650000296418e-01
4.790259648475e-03 2.270872428570e-03 0.0 -1.492175802371e-03 1.768785373312e-04 2.650007607334e-01
3.157118272832e-03 -7.826531063875e-04 0.0 -1.623785811290e-04 -3.022138395515e-04 2.650047987563e-01
5.625073318067e-03 -3.101594848074e-03 0.0 1.488900017772e-04 -1.055614511296e-04 2.650049579771e-01
-6.599092365788e-03 3.656159754199e-03 0.0 -4.043607379856e-05 -1.771658495398e-04 2.650049585217e-01
-2.514018282776e-03 6.448049140137e-04 0.0 -4.428782450840e-04 -3.965093267584e-04 2.650043541210e-01
1.172212689470e-02 -2.682187194717e-03 0.0 -5.762736111887e-04 -1.321434345085e-04 2.650043613051e-01
7.660420446568e-03 -2.921904525868e-03 0.0 2.323062030521e-04 -6.309828884538e-05 2.650049114947e-01
-1.404662360644e-02 2.103379890995e-05 0.0 -5.603565739293e-04 -4.193135745379e-04 2.650040966486e-01
7.179468592102e-03 -8.606404863940e-04 0.0 2.073414297919e-04 -5.403260369489e-04 2.650043888716e-01
5.237889740882e-03 -9.977730619936e-04 0.0 -3.437151643657e-04 3.078326527922e-04 2.650046191349e-01
-1.079760147260e-02 -5.470341009461e-03 0.0 6.268426580464e-04 1.552145767718e-04 2.650042340051e-01
5.165127007209e-03 -6.188015129908e-04 0.0 -2.198564725042e-04 -4.649473262302e-04 2.650045217558e-01
1.045967718282e-03 2.096519460311e-03 0.0 5.472873976816e-04 -3.404442964370e-05 2.650044535123e-01
-2.678690877970e-03 5.161079932410e-03 0.0 -5.897159322258e-04 4.895980769601e-04 2.650039124103e-01
-2.773824339010e-03 1.090759995744e-03 0.0 -2.782873515713e-04 -7.884877134011e-04 2.650037016858e-01
-2.984052237005e-03 -3.150735377904e-04 0.0 -4.760332538765e-04 -2.904698567682e-04 2.650044340827e-01
-2.560462808088e-03 -1.442999675362e-03 0.0 -2.299140413568e-04 8.036665715826e-04 2.650037024713e-01
4.952844801227e-03 -7.407108827485e-03 0.0 -1.644853088531e-04 -3.664954853774e-04 2.650047163534e-01
4.041526621456e-03 1.354865224085e-03 0.0 -1.224538464798e-03 -5.346315905828e-04 2.650016523317e-01
-1.591434661820e-03 6.198364721784e-03 0.0 -5.216561119805e-04 -7.828296002967e-05 2.650044958309e-01
8.457938403750e-04 2.484793900626e-04 0.0 -6.593910749796e-04 -2.983390977243e-04 2.650040325374e-01
-2.965575806532e-02 2.724830613441e-03 0.0 5.988579492161e-04 2.676014871862e-04 2.650042090656e-01
1.279574852951e-02 -1.809389319933e-03 0.0 -6.731835143154e-04 -2.960985661040e-04 2.650040003726e-01
3.336969353055e-03 1.860276081340e-03 0.0 4.993432697993e-04 -2.764670918942e-04 2.650044061636e-01
-6.004910885610e-03 5.149717669199e-03 0.0 -1.495976759408e-03 1.357637979355e-04 2.650007635567e-01
7.715741510203e-03 -1.599832016110e-03 0.0 -1.099809889952e-03 -3.670916532855e-05 2.650027360888e-01
-1.576333255279e-02 -2.769879900172e-03 0.0 5.258070765332e-04 -2.209095066092e-04 2.650044071139e-01
-5.820695406875e-03 -1.548313232329e-03 0.0 -5.136819968212e-04 5.198170064994e-04 2.650040131488e-01
-1.816853947962e-03 -1.592137731165e-03 0.0 1.400725590706e-04 3.177560177302e-04 2.650047933051e-01
4.418560230649e-03 1.339264908349e-03 0.0 -9.062352751238e-04 -4.984520276080e-04 2.650030025247e-01
9.066339159598e-03 2.968808904702e-03 0.0 -1.600159467515e-04 -5.420490379450e-04 2.650044181549e-01
4.693312733903e-03 -9.559992543942e-05 0.0 -4.335908372197e-06 -3.190200642203e-04 2.650048287698e-01
-9.230542260533e-03 -2.450428683833e-03 0.0 -4.795627866875e-04 6.335111114244e-05 2.650045793379e-01
-8.517460773499e-03 1.921045216736e-03 0.0 -2.434878121310e-04 -2.558672668180e-04 2.650047854465e-01
-1.710882617026e-03 2.853372129682e-03 0.0 1.113790077906e-04 2.201819305340e-05 2.650049965073e-01
7.633480970674e-03 -4.175624534651e-03 0.0 -2.815423558880e-04 -8.894210042561e-05 2.650048563463e-01
1.534968514775e-02 -3.872496529571e-03 0.0 -1.591870800893e-04 -9.027380877385e-04 2.650034354255e-01
-2.012730291797e-02 1.496036219664e-03 0.0 2.332688293832e-05 1.514020628394e-04 2.650049765517e-01
-2.541751517437e-03 -5.303852840389e-03 0.0 3.679824103150e-04 -5.117949645802e-04 2.650042711330e-01
-4.718517514437e-03 -3.251521687350e-04 0.0 -3.861313671938e-05 -1.331806566690e-03 2.650016714366e-01
-2.519451840312e-03 -1.725457854391e-03 0.0 -8.092850618441e-04 1.169169431832e-03 2.650012059679e-01
-4.071960265515e-03 2.300048676354e-04 0.0 -4.017928768246e-04 1.089284771557e-04 2.650046938470e-01
-2.591773162241e-02 2.210649992450e-03 0.0 -6.986200322316e-04 2.049328133049e-05 2.650040991645e-01
2.018710365455e-02 1.408113716036e-03 0.0 -7.306739930885e-05 4.181812825395e-04 2.650046808067e-01
1.809008678975e-02 -3.812705686853e-03 0.0 5.308350825982e-04 4.342754115762e-04 2.650041333317e-01
-1.255309218972e-02 3.556915478962e-03 0.0 -3.455038845883e-04 3.027689544909e-04 2.650046226426e-01
-2.783977645266e-03 2.060325803360e-03 0.0 2.647461072363e-04 2.276877278233e-04 2.650047907712e-01
-8.104003894686e-03 -3.475550766130e-03 0.0 -5.808020697025e-05 -3.627910092194e-04 2.650047661331e-01
2.063933436512e-03 5.155117824509e-03 0.0 3.293825472912e-04 7.711814733340e-04 2.650036940312e-01
-2.144634072779e-03 -2.620781326404e-03 0.0 8.781732981443e-04 -5.005110647262e-05 2.650035610524e-01
-6.846109600336e-03 -3.056302474688e-03 0.0 3.844115722274e-04 8.205663398762e-05 2.650047293132e-01
-1.152764978080e-02 2.376108234896e-03 0.0 7.378875498766e-04 -3.464754414320e-04 2.650037670310e-01
-4.787440385932e-03 4.016907957843e-03 0.0 8.110955500372e-05 -7.824715591664e-04 2.650038532237e-01
1.131453979275e-02 -2.251460839738e-03 0.0 1.933170198377e-04 -4.145454827264e-04 2.650046260813e-01
9.082462056306e-03 -5.892693088698e-06 0.0 -2.064325753922e-04 5.356383672937e-04 2.650043990975e-01
1.847962968236e-03 -1.371689738373e-03 0.0 -2.696407741625e-04 4.412077494135e-05 2.650048799760e-01
-1.206655203737e-02 1.584400161203e-03 0.0 -5.452140210708e-04 3.361177657352e-04 2.650042468158e-01
-1.905225243441e-03 -9.400808210617e-04 0.0 6.732161318086e-05 9.542062786835e-04 2.650032943608e-01
5.427184350029e-03 -7.638464760290e-04 0.0 -7.927452393360e-05 6.646612070958e-05 2.650050006353e-01
2.953506460033e-03 2.990495073459e-03 0.0 -4.916242774376e-04 -1.076951136011e-03 2.650023764907e-01
3.714072603408e-03 -4.431625131146e-04 0.0 3.816242851921e-04 3.350073340396e-04 2.650045342950e-01
3.886491315441e-03 1.231837872256e-03 0.0 2.660695130395e-04 5.039771924977e-04 2.650044080348e-01
-2.438971569800e-02 6.031196203820e-04 0.0 5.342209630263e-04 5.936363434351e-04 2.650038174588e-01
2.429128669190e-02 3.885968681329e-03 0.0 8.899535398037e-04 -5.202735716149e-04 2.650030157602e-01
-7.249909633477e-03 5.227347550638e-03 0.0 -1.517679564971e-04 -5.258613933895e-04 2.650044556233e-01
9.281632527944e-03 -3.947536427345e-03 0.0 7.315254282294e-04 2.536958257072e-04 2.650038897316e-01
7.307214270513e-03 -4.164254693603e-03 0.0 -3.473090653249e-04 5.579359724686e-04 2.650042059058e-01
7.357660792822e-03 -8.706517132268e-04 0.0 6.358414251454e-04 1.221565621759e-03 2.650014425376e-01
-7.905439902109e-03 -1.154756720449e-04 0.0 -2.948735472762e-04 1.942555273155e-05 2.650048560614e-01
-1.435437952083e-04 6.482009729313e-04 0.0 -6.735883175941e-04 1.038866160043e-03 2.650021284816e-01
-6.415123878528e-03 -3.550898157012e-03 0.0 -1.183478557906e-04 -7.008656829028e-06 2.650049943087e-01
6.174695359063e-03 2.297379287834e-03 0.0 8.246996217657e-04 -9.415898573668e-04 2.650020647900e-01
-1.058356312278e-02 -2.347033784756e-03 0.0 -4.092414195482e-04 -4.985398705610e-04 2.650042358970e-01
2.421976840276e-03 5.686530284463e-04 0.0 1.118646109983e-03 -9.642228987860e-04 2.650009056003e-01
1.359225146327e-02 3.546517375559e-04 0.0 2.980696089580e-04 2.166041686787e-04 2.650047646761e-01
-2.542028889946e-03 2.053347283075e-03 0.0 4.056572407564e-04 -3.935702096382e-05 2.650047074245e-01
-2.830581382924e-03 -5.774926435230e-03 0.0 2.195501679037e-04 2.866215694480e-04 2.650047748809e-01
-4.809645365311e-03 3.900954658765e-03 0.0 -2.748441812088e-04 6.105119708230e-04 2.650041750609e-01
1.185351243180e-02 2.066142588768e-05 0.0 4.940415491699e-04 2.182000232965e-04 2.650044704823e-01
-1.013392606164e-02 -1.530332252741e-03 0.0 -6.011983121652e-04 8.669544449225e-05 2.650043246975e-01
1.548756928147e-03 -1.260660422083e-03 0.0 1.303427999845e-03 1.249241476628e-03 2.649988708185e-01
-4.704066373868e-03 -5.531835424294e-03 0.0 5.099170427042e-04 -1.043299383861e-03 2.650024765448e-01
-8.215272645988e-03 -3.049292138661e-03 0.0 -8.675174654998e-04 8.848249191288e-04 2.650021236938e-01
3.289075091671e-04 -4.314454599073e-03 0.0 -6.327959974824e-04 5.862047653651e-04 2.650036169510e-01
-3.824956046454e-03 -3.291222514461e-03 0.0 -5.825582088567e-04 3.987047875095e-04 2.650040805805e-01
-8.041591416205e-03 -1.940199098095e-03 0.0 7.245126116463e-04 -1.107235152193e-03 2.650017173071e-01
1.242651988574e-02 -2.882795391393e-03 0.0 -8.882751869636e-04 2.578090170744e-04 2.650034067057e-01
8.076743210476e-04 -2.950437083689e-03 0.0 2.794584844875e-04 4.724540794371e-04 2.650044523286e-01
-7.552511338620e-03 2.789121781554e-03 0.0 7.020774130133e-04 -4.778183631073e-04 2.650036600517e-01
-1.577281708828e-02 1.109675199714e-03 0.0 -3.041300760119e-04 2.178807883265e-05 2.650048454162e-01
1.276704134138e-02 2.144916990892e-03 0.0 -6.041822649023e-04 5.005123954572e-04 2.650038594342e-01
-3.022198968551e-03 3.850551052735e-03 0.0 4.310319002958e-05 1.690451458233e-04 2.650049634059e-01
1.078364233234e-03 -2.866192752974e-03 0.0 -1.099329096444e-04 -1.014957699450e-04 2.650049785896e-01
2.637603969728e-03 -1.951736224236e-03 0.0 1.325988647623e-04 2.150358984839e-04 2.650049004094e-01
1.100116646409e-02 1.553239169293e-03 0.0 -7.927101064053e-04 -4.415890158950e-04 2.650034672862e-01
9.859158843337e-03 -9.828834305436e-04 0.0 -2.090599293311e-05 -1.055856783911e-03 2.650029165751e-01
-1.542786523858e-03 2.925786653231e-03 0.0 -7.771914290156e-04 -3.104067170344e-05 2.650038793562e-01
6.069495806846e-03 3.109508556299e-03 0.0 -5.023477136029e-04 -1.722142026956e-04 2.650044887411e-01
4.408187685111e-03 -1.399779714216e-03 0.0 1.968797665619e-05 -4.099779301840e-04 2.650047029665e-01
1.350317144780e-03 -2.499873506152e-03 0.0 8.629555311199e-04 6.412824514645e-04 2.650028398498e-01
-6.104600880972e-03 -6.579493782284e-03 0.0 2.616940351611e-04 -1.774867565567e-04 2.650048321797e-01
-1.229043988358e-02 -4.420188942650e-03 0.0 3.325493206287e-04 -1.352499612023e-04 2.650047776594e-01
-1.590821109708e-03 -1.262199566662e-03 0.0 -7.381486592824e-04 -1.728802761297e-04 2.650039364101e-01
-1.018263901827e-02 -1.552582924449e-03 0.0 6.885619677711e-04 -7.666620813716e-04 2.650030172952e-01
1.504183929966e-03 2.568760679551e-03 0.0 -2.730992659113e-04 2.664620298162e-04 2.650047461437e-01
-1.199677055925e-02 1.500708527257e-03 0.0 -5.298439758522e-04 4.628882048222e-04 2.650040868813e-01
1.564046339030e-02 4.296253086602e-03 0.0 -3.418449247512e-04 -2.266948198897e-04 2.650047033836e-01
-1.378221468584e-02 1.742305182379e-03 0.0 5.711177335681e-06 -7.204008254836e-04 2.650040415804e-01
2.120526275404e-02 -2.191775274868e-03 0.0 6.450490414763e-04 6.431413238233e-04 2.650034553452e-01
8.986247616327e-03 -4.941616743405e-03 0.0 -5.327619042512e-04 -9.360434251404e-04 2.650028321572e-01
9.586668662425e-03 1.234817506255e-03 0.0 -1.914050283089e-04 -1.451311359651e-04 2.650049119638e-01
