5000
x px y py z pz
-4.497090768101e-04 0.0 -4.826581112998e-02 0.0 0.0 1.966925763344e+02
-2.620605746309e-03 0.0 -6.044947186152e-04 0.0 0.0 1.966925763344e+02
-1.650481089748e-03 0.0 -3.011677859316e-02 0.0 0.0 1.966925763344e+02
8.529437086681e-04 0.0 -4.780420656339e-03 0.0 0.0 1.966925763344e+02
-2.510691367621e-04 0.0 -8.650352184904e-03 0.0 0.0 1.966925763344e+02
-1.323822184603e-03 0.0 2.608352125280e-02 0.0 0.0 1.966925763344e+02
1.267151360228e-03 0.0 -2.919405241027e-02 0.0 0.0 1.966925763344e+02
5.660203748517e-04 0.0 1.682355324269e-03 0.0 0.0 1.966925763344e+02
-3.478603062545e-04 0.0 3.843369215426e-02 0.0 0.0 1.966925763344e+02
6.790883773530e-04 0.0 -1.778372636104e-03 0.0 0.0 1.966925763344e+02
-1.442509543221e-03 0.0 -1.429862272554e-02 0.0 0.0 1.966925763344e+02
8.458738639058e-04 0.0 -2.752437106803e-02 0.0 0.0 1.966925763344e+02
1.156185948770e-03 0.0 -9.891991134467e-03 0.0 0.0 1.966925763344e+02
-1.132470882750e-03 0.0 -2.790458315947e-02 0.0 0.0 1.966925763344e+02
1.976750625432e-03 0.0 -1.612717864032e-02 0.0 0.0 1.966925763344e+02
-7.908525701553e-04 0.0 2.400219193084e-02 0.0 0.0 1.966925763344e+02
-2.402855470561e-03 0.0 2.781725239341e-02 0.0 0.0 1.966925763344e+02
-1.583749425059e-03 0.0 -8.068123341678e-03 0.0 0.0 1.966925763344e+02
6.082004838165e-04 0.0 3.753011018211e-02 0.0 0.0 1.966925763344e+02
-1.322301421794e-03 0.0 2.703288210508e-02 0.0 0.0 1.966925763344e+02
-4.731983396923e-05 0.0 -5.062274361191e-02 0.0 0.0 1.966925763344e+02
2.246989399920e-03 0.0 -8.356495441411e-03 0.0 0.0 1.966925763344e+02
-5.695609920374e-04 0.0 -4.632360780727e-02 0.0 0.0 1.966925763344e+02
-8.734600049605e-04 0.0 2.605072212145e-02 0.0 0.0 1.966925763344e+02
-2.527913329380e-03 0.0 -3.569501197626e-02 0.0 0.0 1.966925763344e+02
-2.143926656142e-03 0.0 -4.313784683886e-02 0.0 0.0 1.966925763344e+02
1.238007743300e-03 0.0 -4.850891236256e-02 0.0 0.0 1.966925763344e+02
-4.346171965755e-03 0.0 -4.155671707639e-02 0.0 0.0 1.966925763344e+02
6.295130344824e-04 0.0 -3.481682530365e-02 0.0 0.0 1.966925763344e+02
-1.421686668117e-03 0.0 -3.405641230051e-02 0.0 0.0 1.966925763344e+02
-2.075556225613e-03 0.0 1.571232161060e-03 0.0 0.0 1.966925763344e+02
-3.761519076171e-03 0.0 -5.298997243616e-03 0.0 0.0 1.966925763344e+02
-2.437791438429e-03 0.0 9.399878827078e-04 0.0 0.0 1.966925763344e+02
2.607664954351e-03 0.0 -1.323489463104e-02 0.0 0.0 1.966925763344e+02
2.017840776927e-03 0.0 -5.433117368091e-03 0.0 0.0 1.966925763344e+02
-4.780512795310e-03 0.0 -5.876486411810e-02 0.0 0.0 1.966925763344e+02
-2.666367171993e-03 0.0 2.776002399638e-02 0.0 0.0 1.966925763344e+02
2.152350278307e-03 0.0 -3.774976665360e-02 0.0 0.0 1.966925763344e+02
-9.567890169263e-04 0.0 1.026871585959e-02 0.0 0.0 1.966925763344e+02
-8.259052693193e-03 0.0 -3.574752075137e-02 0.0 0.0 1.966925763344e+02
-2.109372838688e-03 0.0 -2.635039605219e-02 0.0 0.0 1.966925763344e+02
8.369455259588e-04 0.0 3.261196311568e-02 0.0 0.0 1.966925763344e+02
-1.034084084128e-03 0.0 2.356780933554e-02 0.0 0.0 1.966925763344e+02
-9.180363220349e-04 0.0 -3.234202755412e-04 0.0 0.0 1.966925763344e+02
-1.865995991443e-03 0.0 -6.973024896219e-02 0.0 0.0 1.966925763344e+02
3.913409857240e-04 0.0 1.247235405165e-02 0.0 0.0 1.966925763344e+02
2.970699537639e-03 0.0 8.234200175981e-02 0.0 0.0 1.966925763344e+02
-4.111757150333e-04 0.0 -3.447625254185e-02 0.0 0.0 1.966925763344e+02
2.068430219028e-03 0.0 8.005052400865e-03 0.0 0.0 1.966925763344e+02
4.040414191506e-04 0.0 -2.280439593734e-02 0.0 0.0 1.966925763344e+02
-1.692793725019e-05 0.0 -5.510503116818e-02 0.0 0.0 1.966925763344e+02
3.741401606966e-04 0.0 -5.432548779263e-02 0.0 0.0 1.966925763344e+02
-3.111344381658e-03 0.0 -4.482920999573e-02 0.0 0.0 1.966925763344e+02
2.028732995885e-03 0.0 1.878152686515e-02 0.0 0.0 1.966925763344e+02
-1.922422354760e-03 0.0 -1.819188051271e-03 0.0 0.0 1.966925763344e+02
1.894749834987e-03 0.0 -6.554435870688e-03 0.0 0.0 1.966925763344e+02
-1.937273956030e-03 0.0 -4.191959042737e-02 0.0 0.0 1.966925763344e+02
1.812553748038e-03 0.0 -2.170759101525e-03 0.0 0.0 1.966925763344e+02
-3.606279810434e-03 0.0 -4.133945222192e-02 0.0 0.0 1.966925763344e+02
6.923147006261e-04 0.0 -1.494808397248e-02 0.0 0.0 1.966925763344e+02
1.056734794349e-03 0.0 1.864903550274e-02 0.0 0.0 1.966925763344e+02
-4.621883525354e-03 0.0 -4.555178629289e-02 0.0 0.0 1.966925763344e+02
-3.414908919997e-03 0.0 -4.150551518404e-02 0.0 0.0 1.966925763344e+02
1.573224553773e-03 0.0 -7.087773704709e-03 0.0 0.0 1.966925763344e+02
3.098756067501e-03 0.0 1.886219215303e-03 0.0 0.0 1.966925763344e+02
-2.870536445223e-03 0.0 -6.628198475835e-04 0.0 0.0 1.966925763344e+02
1.628904623720e-03 0.0 -9.632699933319e-03 0.0 0.0 1.966925763344e+02
2.291978413922e-04 0.0 -5.939113644359e-03 0.0 0.0 1.966925763344e+02
9.833632175245e-04 0.0 -6.552958629796e-03 0.0 0.0 1.966925763344e+02
2.161453105712e-03 0.0 -4.792265842599e-02 0.0 0.0 1.966925763344e+02
-7.599170544146e-04 0.0 -7.111065734202e-03 0.0 0.0 1.966925763344e+02
-1.583529539176e-03 0.0 3.271068572282e-02 0.0 0.0 1.966925763344e+02
1.145393568430e-03 0.0 2.942215760367e-02 0.0 0.0 1.966925763344e+02
-1.197583968557e-03 0.0 1.232072315416e-03 0.0 0.0 1.966925763344e+02
5.968853255879e-03 0.0 8.321782463319e-02 0.0 0.0 1.966925763344e+02
-3.690407521853e-04 0.0 3.815902982544e-02 0.0 0.0 1.966925763344e+02
-2.414188921182e-03 0.0 2.620013077261e-02 0.0 0.0 1.966925763344e+02
-1.927372924139e-04 0.0 -1.317418103725e-02 0.0 0.0 1.966925763344e+02
-1.945693972294e-03 0.0 -2.180093439470e-02 0.0 0.0 1.966925763344e+02
2.693110045385e-03 0.0 2.071704094238e-02 0.0 0.0 1.966925763344e+02
-2.287302408239e-03 0.0 5.034656311721e-03 0.0 0.0 1.966925763344e+02
-5.189459969384e-04 0.0 5.243459440421e-02 0.0 0.0 1.966925763344e+02
2.479100781034e-03 0.0 3.038427425970e-02 0.0 0.0 1.966925763344e+02
3.084890203371e-03 0.0 -1.595863263054e-02 0.0 0.0 1.966925763344e+02
-1.347336939878e-03 0.0 -1.160889877183e-02 0.0 0.0 1.966925763344e+02
-4.819107420764e-03 0.0 2.123274451090e-02 0.0 0.0 1.966925763344e+02
-1.884504004871e-03 0.0 5.307972136090e-02 0.0 0.0 1.966925763344e+02
7.932299432865e-04 0.0 -5.639787947175e-03 0.0 0.0 1.966925763344e+02
1.666871465770e-04 0.0 -4.527684925159e-03 0.0 0.0 1.966925763344e+02
-4.557202067912e-04 0.0 1.131280345940e-02 0.0 0.0 1.966925763344e+02
-1.956620183237e-03 0.0 -3.077340104584e-03 0.0 0.0 1.966925763344e+02
-3.284065516250e-03 0.0 9.745652666996e-03 0.0 0.0 1.966925763344e+02
-2.843291981091e-04 0.0 -3.463292810499e-02 0.0 0.0 1.966925763344e+02
-4.067085139182e-03 0.0 4.969723101737e-02 0.0 0.0 1.966925763344e+02
4.355355978502e-04 0.0 5.536853099880e-02 0.0 0.0 1.966925763344e+02
1.783993954190e-04 0.0 -2.012163573463e-02 0.0 0.0 1.966925763344e+02
3.694343576820e-04 0.0 2.400124856842e-02 0.0 0.0 1.966925763344e+02
-8.144903039980e-05 0.0 -2.755724138484e-02 0.0 0.0 1.966925763344e+02
-2.829694947148e-03 0.0 3.401385579514e-02 0.0 0.0 1.966925763344e+02
5.635236247189e-04 0.0 2.422934086236e-02 0.0 0.0 1.966925763344e+02
-1.174512286781e-03 0.0 -6.761160078317e-02 0.0 0.0 1.966925763344e+02
3.893532258387e-03 0.0 -5.210056130631e-02 0.0 0.0 1.966925763344e+02
1.247481888828e-03 0.0 1.785281962131e-02 0.0 0.0 1.966925763344e+02
-4.122675581198e-03 0.0 5.084692097196e-03 0.0 0.0 1.966925763344e+02
-3.492570870051e-03 0.0 1.152027430472e-02 0.0 0.0 1.966925763344e+02
1.498987579822e-03 0.0 -1.011582004291e-02 0.0 0.0 1.966925763344e+02
-6.784633112630e-04 0.0 1.110479964868e-02 0.0 0.0 1.966925763344e+02
5.279591864998e-04 0.0 6.993715537187e-02 0.0 0.0 1.966925763344e+02
2.993471461764e-03 0.0 -1.540453042792e-02 0.0 0.0 1.966925763344e+02
-6.069670259380e-05 0.0 -6.992368764216e-02 0.0 0.0 1.966925763344e+02
2.211840922391e-03 0.0 3.616985492286e-02 0.0 0.0 1.966925763344e+02
1.521692085481e-03 0.0 -2.249840988384e-02 0.0 0.0 1.966925763344e+02
2.366124237353e-03 0.0 1.119977991960e-02 0.0 0.0 1.966925763344e+02
-1.289503403980e-03 0.0 6.109018918488e-02 0.0 0.0 1.966925763344e+02
-9.414471015222e-04 0.0 -6.099529529747e-03 0.0 0.0 1.966925763344e+02
3.857356863265e-04 0.0 -4.484108730047e-02 0.0 0.0 1.966925763344e+02
-3.352487550075e-03 0.0 -5.440051723769e-02 0.0 0.0 1.966925763344e+02
-4.555942650215e-04 0.0 1.062498926190e-02 0.0 0.0 1.966925763344e+02
-8.944007768403e-05 0.0 -5.009500258518e-02 0.0 0.0 1.966925763344e+02
5.501165705083e-04 0.0 3.188060056381e-02 0.0 0.0 1.966925763344e+02
-1.209316520118e-03 0.0 2.523374762474e-02 0.0 0.0 1.966925763344e+02
2.547882355510e-03 0.0 -2.796377504199e-02 0.0 0.0 1.966925763344e+02
-1.447115137337e-03 0.0 7.037070200586e-03 0.0 0.0 1.966925763344e+02
1.050618972384e-03 0.0 -1.764475256077e-03 0.0 0.0 1.966925763344e+02
-1.815314196054e-03 0.0 4.123455980858e-02 0.0 0.0 1.966925763344e+02
2.832846558738e-03 0.0 7.596788049090e-03 0.0 0.0 1.966925763344e+02
-7.162707397974e-04 0.0 1.771724166109e-02 0.0 0.0 1.966925763344e+02
-1.336378977844e-04 0.0 7.642957652849e-02 0.0 0.0 1.966925763344e+02
6.136540563838e-04 0.0 -4.692568638077e-03 0.0 0.0 1.966925763344e+02
4.821748025705e-04 0.0 5.599633591947e-02 0.0 0.0 1.966925763344e+02
3.471492164858e-03 0.0 -2.089341066148e-02 0.0 0.0 1.966925763344e+02
-1.031829762754e-03 0.0 8.355344855147e-03 0.0 0.0 1.966925763344e+02
1.571686530951e-03 0.0 -2.521908635033e-03 0.0 0.0 1.966925763344e+02
2.569208215251e-03 0.0 2.718696813197e-02 0.0 0.0 1.966925763344e+02
2.839346195866e-03 0.0 2.217376759960e-02 0.0 0.0 1.966925763344e+02
4.187070924590e-03 0.0 3.457614099828e-03 0.0 0.0 1.966925763344e+02
2.891049971376e-03 0.0 -6.638297206308e-03 0.0 0.0 1.966925763344e+02
3.900676130484e-03 0.0 7.466189685758e-03 0.0 0.0 1.966925763344e+02
2.073685342774e-03 0.0 -5.812621791753e-02 0.0 0.0 1.966925763344e+02
3.879447903645e-03 0.0 5.574709342676e-03 0.0 0.0 1.966925763344e+02
5.922971394426e-04 0.0 -5.443174477591e-03 0.0 0.0 1.966925763344e+02
1.608403066641e-03 0.0 2.061978754791e-03 0.0 0.0 1.966925763344e+02
-2.021512849808e-04 0.0 -1.789251856507e-02 0.0 0.0 1.966925763344e+02
3.298583839106e-03 0.0 -4.288773566803e-02 0.0 0.0 1.966925763344e+02
9.401529989092e-04 0.0 1.603345318413e-02 0.0 0.0 1.966925763344e+02
3.837495411921e-03 0.0 4.515295117432e-02 0.0 0.0 1.966925763344e+02
1.309244771441e-03 0.0 -8.241094873548e-03 0.0 0.0 1.966925763344e+02
-6.963191759772e-04 0.0 -2.158328453815e-02 0.0 0.0 1.966925763344e+02
-2.022934511375e-03 0.0 6.091053855551e-02 0.0 0.0 1.966925763344e+02
2.754762073669e-03 0.0 -5.450037741300e-02 0.0 0.0 1.966925763344e+02
-1.547764168628e-03 0.0 3.359810791449e-02 0.0 0.0 1.966925763344e+02
2.185507995511e-03 0.0 -4.034283032821e-03 0.0 0.0 1.966925763344e+02
-3.117449008088e-04 0.0 -3.607046074879e-02 0.0 0.0 1.966925763344e+02
-2.271002298729e-03 0.0 -6.657107481020e-03 0.0 0.0 1.966925763344e+02
-4.877798209557e-03 0.0 -3.566619079540e-02 0.0 0.0 1.966925763344e+02
-1.128901710532e-03 0.0 3.442226732538e-03 0.0 0.0 1.966925763344e+02
1.867885429683e-03 0.0 -3.012085999266e-03 0.0 0.0 1.966925763344e+02
2.866385051095e-03 0.0 -3.424023416861e-02 0.0 0.0 1.966925763344e+02
-3.502466344973e-03 0.0 -3.451121672430e-02 0.0 0.0 1.966925763344e+02
8.448327700544e-04 0.0 1.574148343250e-02 0.0 0.0 1.966925763344e+02
3.724479370765e-03 0.0 3.408590161290e-02 0.0 0.0 1.966925763344e+02
-2.900794133216e-03 0.0 5.251728031376e-02 0.0 0.0 1.966925763344e+02
4.385647270649e-04 0.0 -2.343645105244e-03 0.0 0.0 1.966925763344e+02
-1.742563375813e-03 0.0 2.693138572362e-02 0.0 0.0 1.966925763344e+02
-1.036173050419e-03 0.0 3.537518016934e-02 0.0 0.0 1.966925763344e+02
1.021505776720e-03 0.0 -4.533556578513e-02 0.0 0.0 1.966925763344e+02
-2.334481968386e-05 0.0 1.215424798285e-02 0.0 0.0 1.966925763344e+02
-5.459802299325e-04 0.0 7.146789920736e-02 0.0 0.0 1.966925763344e+02
-5.645302988034e-04 0.0 -3.538428311373e-03 0.0 0.0 1.966925763344e+02
-3.406852209556e-04 0.0 -3.521427279769e-03 0.0 0.0 1.966925763344e+02
1.622713602390e-03 0.0 -2.891023056381e-02 0.0 0.0 1.966925763344e+02
1.954871023178e-03 0.0 5.139629972816e-02 0.0 0.0 1.966925763344e+02
2.487648382876e-04 0.0 2.686975365904e-02 0.0 0.0 1.966925763344e+02
1.649496814575e-04 0.0 5.312071167006e-03 0.0 0.0 1.966925763344e+02
-7.466651161171e-04 0.0 -2.466714362199e-05 0.0 0.0 1.966925763344e+02
2.649038623727e-03 0.0 2.058145578956e-02 0.0 0.0 1.966925763344e+02
-4.774180797221e-04 0.0 1.554640570990e-02 0.0 0.0 1.966925763344e+02
-3.890711996547e-05 0.0 5.756225541992e-03 0.0 0.0 1.966925763344e+02
1.800292525626e-03 0.0 5.386347621484e-02 0.0 0.0 1.966925763344e+02
6.296370316161e-04 0.0 -1.772484858157e-02 0.0 0.0 1.966925763344e+02
-1.594572982558e-03 0.0 -1.329100850796e-02 0.0 0.0 1.966925763344e+02
-7.866741739788e-04 0.0 2.202698939280e-02 0.0 0.0 1.966925763344e+02
-9.418532427061e-04 0.0 1.589575133171e-02 0.0 0.0 1.966925763344e+02
1.650721648018e-03 0.0 -6.839548214376e-02 0.0 0.0 1.966925763344e+02
4.651266533930e-04 0.0 1.497194385705e-02 0.0 0.0 1.966925763344e+02
-1.057050453788e-03 0.0 3.651297615689e-02 0.0 0.0 1.966925763344e+02
2.013990959851e-03 0.0 -3.183622981443e-02 0.0 0.0 1.966925763344e+02
8.073226609674e-04 0.0 6.167906153920e-04 0.0 0.0 1.966925763344e+02
7.973654019633e-04 0.0 1.078496531045e-02 0.0 0.0 1.966925763344e+02
3.310514372595e-04 0.0 -5.297326329610e-02 0.0 0.0 1.966925763344e+02
1.859304059362e-03 0.0 -2.930262330884e-02 0.0 0.0 1.966925763344e+02
1.757071850752e-03 0.0 -2.142114328458e-02 0.0 0.0 1.966925763344e+02
3.723110096931e-04 0.0 2.626879715576e-02 0.0 0.0 1.966925763344e+02
-4.028685055684e-03 0.0 -2.400580530439e-02 0.0 0.0 1.966925763344e+02
2.445593082101e-03 0.0 -2.735233737381e-02 0.0 0.0 1.966925763344e+02
1.500327978261e-04 0.0 9.741967511880e-04 0.0 0.0 1.966925763344e+02
-2.304967065419e-03 0.0 8.170204291616e-02 0.0 0.0 1.966925763344e+02
1.717769161679e-03 0.0 1.539703955358e-02 0.0 0.0 1.966925763344e+02
-2.675234496830e-04 0.0 2.598878007841e-03 0.0 0.0 1.966925763344e+02
1.970092861653e-03 0.0 -6.664259047494e-02 0.0 0.0 1.966925763344e+02
-3.079891571833e-03 0.0 5.072457918742e-02 0.0 0.0 1.966925763344e+02
1.329176780885e-03 0.0 5.134062814533e-02 0.0 0.0 1.966925763344e+02
-2.477859026813e-03 0.0 -4.855087876956e-02 0.0 0.0 1.966925763344e+02
2.427401402341e-03 0.0 -3.409127544778e-02 0.0 0.0 1.966925763344e+02
4.189519861368e-03 0.0 5.042040039231e-03 0.0 0.0 1.966925763344e+02
-2.921715258072e-03 0.0 -3.758393840038e-03 0.0 0.0 1.966925763344e+02
-1.135803286013e-03 0.0 -7.967100278442e-03 0.0 0.0 1.966925763344e+02
-1.317476707771e-03 0.0 -9.423628830488e-03 0.0 0.0 1.966925763344e+02
2.957783987151e-03 0.0 -1.154012947557e-02 0.0 0.0 1.966925763344e+02
-2.381969913131e-03 0.0 -4.443561049035e-02 0.0 0.0 1.966925763344e+02
-7.609828208833e-04 0.0 -6.583048463022e-02 0.0 0.0 1.966925763344e+02
8.857502698285e-04 0.0 -2.598120937169e-02 0.0 0.0 1.966925763344e+02
-2.362523326704e-03 0.0 -9.665091913381e-03 0.0 0.0 1.966925763344e+02
1.357579757566e-04 0.0 1.857734201004e-03 0.0 0.0 1.966925763344e+02
1.052377945905e-03 0.0 5.770901370892e-02 0.0 0.0 1.966925763344e+02
-5.491979727854e-04 0.0 9.782370289499e-03 0.0 0.0 1.966925763344e+02
3.961928102967e-04 0.0 -5.100996748945e-03 0.0 0.0 1.966925763344e+02
3.576070268590e-03 0.0 -1.290132426281e-02 0.0 0.0 1.966925763344e+02
1.063435528725e-03 0.0 -2.587868296282e-03 0.0 0.0 1.966925763344e+02
3.105876068760e-03 0.0 7.885785966685e-03 0.0 0.0 1.966925763344e+02
-1.634903670367e-03 0.0 1.907967813148e-02 0.0 0.0 1.966925763344e+02
1.327449152899e-03 0.0 2.176464981226e-02 0.0 0.0 1.966925763344e+02
3.847116665201e-03 0.0 -3.020168501347e-02 0.0 0.0 1.966925763344e+02
-2.363847118154e-03 0.0 -3.805598732581e-02 0.0 0.0 1.966925763344e+02
3.644404591043e-03 0.0 3.833835810568e-02 0.0 0.0 1.966925763344e+02
-7.189013247264e-04 0.0 1.599558954419e-02 0.0 0.0 1.966925763344e+02
-2.453575796891e-03 0.0 -2.511879703633e-02 0.0 0.0 1.966925763344e+02
-5.688603502970e-04 0.0 1.099932490742e-02 0.0 0.0 1.966925763344e+02
-3.010047488881e-03 0.0 2.082280449333e-02 0.0 0.0 1.966925763344e+02
-1.507353314850e-03 0.0 2.510018962010e-02 0.0 0.0 1.966925763344e+02
4.489353925414e-04 0.0 -4.303814816885e-03 0.0 0.0 1.966925763344e+02
-2.169951360353e-03 0.0 -1.006398764033e-02 0.0 0.0 1.966925763344e+02
-1.050471220393e-03 0.0 1.337854026138e-02 0.0 0.0 1.966925763344e+02
-1.587442624035e-03 0.0 -7.238879905811e-02 0.0 0.0 1.966925763344e+02
3.168501134854e-04 0.0 4.561682231420e-02 0.0 0.0 1.966925763344e+02
3.597776534271e-03 0.0 5.655249173075e-02 0.0 0.0 1.966925763344e+02
1.800150550931e-03 0.0 1.151136509799e-02 0.0 0.0 1.966925763344e+02
-2.704056836631e-03 0.0 -6.389530195430e-02 0.0 0.0 1.966925763344e+02
1.492182705329e-03 0.0 2.894468798657e-02 0.0 0.0 1.966925763344e+02
1.003673227526e-03 0.0 -6.153264479546e-02 0.0 0.0 1.966925763344e+02
-2.768897540850e-03 0.0 -1.861277289652e-02 0.0 0.0 1.966925763344e+02
1.001707570885e-04 0.0 -5.495567008482e-02 0.0 0.0 1.966925763344e+02
-2.002129871525e-03 0.0 5.518150746955e-02 0.0 0.0 1.966925763344e+02
-2.927390274416e-03 0.0 -5.962199071873e-02 0.0 0.0 1.966925763344e+02
2.562781797943e-03 0.0 5.199361220261e-02 0.0 0.0 1.966925763344e+02
-1.274476132316e-03 0.0 -4.486544081271e-02 0.0 0.0 1.966925763344e+02
